Region Name,Window Size,Lambda,Limit,Amount,Percentage,Regulation Hours
NE,quarter,10,0.07,124178.07912819833,0.0021866511026157,4836.0
NE,quarter,30,0.04,37805.82029923052,0.0006657224787416,752.0
TEN,quarter,30,0.06,171748.9011900425,0.001742560022857,4211.0
TEN,month,30,0.1,170632.87238520384,0.0017312368227306,4337.0
NE,quarter,50,0.05,21941.484164483845,0.0003863674722473,267.0
NE,month,50,0.03,9162.58527649194,0.0001613439130184,119.0
NE,quarter,50,0.07,31120.060914486647,0.0005479929790336,376.0
NE,year,50,0.01,99.46551348268986,1.7514876720281063e-06,2.0
SE,year,30,0.06,243732.9389576018,0.0012729332586642,3549.0
TEN,month,50,0.08,101233.50594291092,0.0010271125998912,2697.0
SE,quarter,100,0.03,21858.759231835604,0.0001141607767023,188.0
NE,quarter,0,0.1,160442.1204091534,0.0028252244032258,8760.0
TEN,year,50,0.02,81187.89677755535,0.0008237303545125,2367.0
SE,quarter,10,0.09,264679.47010594606,0.0013823297820328,6648.0
TEN,year,30,0.08,248269.0701292753,0.0025189317283634,5045.0
NE,quarter,100,0.1,18605.790460832417,0.0003276292604286,148.0
SE,month,0,0.1,236423.58941814303,0.0012347590415568,8760.0
TEN,year,30,0.02,134072.7175128162,0.0013602984128272,3748.0
TEN,month,100,0.06,16625.075634643435,0.0001686775983844,1485.0
TEN,month,10,0.07,199982.3391483277,0.0020290157728095,7041.0
NE,year,100,0.08,18809.49507386237,0.000331216293823,152.0
NE,month,30,0.1,57398.85468312353,0.0010107361119039,1092.0
SE,month,100,0.07,24624.52538141608,0.0001286054214538,214.0
TEN,month,0,0.04,173845.19783237576,0.0017638289957568,8760.0
TEN,quarter,30,0.09,201366.15990699828,0.0020430559833503,4613.0
NE,quarter,100,0.01,0.0,0.0,0.0
NE,year,10,0.01,41237.66558597982,0.0007261538232508,2732.0
NE,year,30,0.02,21560.943088017404,0.0003796665265547,501.0
NE,month,0,0.09,138090.00390794873,0.0024316261084519,8760.0
TEN,quarter,0,0.02,151032.4107273817,0.0015323710327441,8760.0
SE,month,100,0.01,0.0,0.0,0.0
SE,year,100,0.02,20349.592842251062,0.0001062789200342,181.0
NE,quarter,0,0.04,120381.23203407972,0.0021197924433169,8760.0
NE,month,100,0.08,7262.089953631163,0.0001278781014804,62.0
TEN,quarter,100,0.1,41508.4407133311,0.000421143593333,1669.0
SE,quarter,30,0.01,34493.10991853476,0.0001801456421846,888.0
NE,month,10,0.06,100804.41483600438,0.0017750643784892,4272.0
SE,year,30,0.03,192645.18075707555,0.0010061194796068,3078.0
TEN,month,100,0.1,25813.773548811678,0.0002619058958372,1564.0
NE,year,100,0.07,16267.683042474093,0.0002864575399423,133.0
SE,quarter,10,0.08,257705.30397212505,0.0013459061124986,6631.0
NE,year,10,0.02,91808.21204969288,0.0016166502938122,4560.0
SE,month,10,0.04,183239.96382322907,0.0009569992683983,5660.0
NE,month,10,0.02,55594.5112509951,0.0009789634384734,2932.0
SE,month,50,0.06,104801.24454948306,0.0005473408325808,1415.0
NE,year,100,0.03,5565.537188954651,9.800351331182228e-05,51.0
NE,month,10,0.05,93061.42220918088,0.0016387180645194,4075.0
SE,year,100,0.1,100638.56259569526,0.0005256005773372,752.0
TEN,month,30,0.03,92866.91988775134,0.0009422254286401,3125.0
TEN,quarter,100,0.06,26967.06185260415,0.000273607129901,1547.0
NE,year,0,0.02,111878.0378409922,0.0019700597442076,8760.0
TEN,month,30,0.02,65139.45763781667,0.0006609032954723,2683.0
NE,month,10,0.01,20649.85871270299,0.0003636232468725,1353.0
NE,month,10,0.1,123073.24396033584,0.0021671960663084,4831.0
SE,quarter,50,0.09,168676.26777762175,0.0008809380960971,1981.0
TEN,quarter,0,0.01,87604.9346846044,0.0008888374593877,8760.0
SE,quarter,10,0.1,270906.0012460947,0.0014148488112961,6664.0
SE,quarter,0,0.08,264552.83252331614,0.0013816683975214,8760.0
NE,year,50,0.04,17019.617509700358,0.0002996983497809,201.0
TEN,month,10,0.04,163008.32685609162,0.0016538783759549,6310.0
SE,quarter,100,0.08,62282.28548544645,0.0003252789424322,485.0
NE,year,10,0.08,157009.813904047,0.0027647849371252,5750.0
TEN,year,50,0.05,155469.58260270953,0.0015773904667604,3172.0
NE,quarter,0,0.01,57547.98158027232,0.0010133620866039,8760.0
SE,quarter,100,0.1,70620.23546469212,0.0003688251856403,541.0
NE,quarter,100,0.06,11278.328696906568,0.0001986000271053,93.0
SE,quarter,100,0.07,56663.5150949955,0.0002959340384017,445.0
TEN,year,100,0.04,48335.90305785835,0.0004904148542069,1681.0
TEN,quarter,50,0.08,139541.0051931888,0.0014157795218141,3119.0
TEN,year,0,0.03,235115.2656223923,0.0023854735593542,8760.0
NE,month,100,0.03,1855.344344124198,3.267074820526756e-05,18.0
NE,quarter,10,0.06,117197.43897131084,0.002063729049036,4715.0
NE,quarter,30,0.09,70148.1841204986,0.0012352389828419,1289.0
TEN,year,0,0.04,255462.16002000868,0.0025919126371061,8760.0
TEN,year,100,0.05,56631.74505467713,0.0005745842580251,1749.0
NE,month,50,0.07,23907.86080418527,0.000420993387526,312.0
SE,quarter,100,0.09,66537.34082442522,0.0003475016320761,512.0
NE,quarter,0,0.06,136951.56055019796,0.0024115792657163,8760.0
TEN,year,0,0.01,113417.34483627976,0.001150729522232,8760.0
SE,month,100,0.1,32541.536420941356,0.0001699532454472,276.0
SE,quarter,10,0.02,161230.1008425057,0.0008420493288184,4750.0
SE,month,10,0.03,166006.40894833207,0.0008669943422727,5302.0
SE,year,50,0.06,190548.25525975227,0.0009951679593982,2178.0
SE,year,50,0.02,105884.25227233768,0.0005529970091965,1419.0
TEN,month,50,0.03,52374.78597302735,0.0005313932584715,2078.0
NE,year,10,0.04,125540.10921387374,0.002210635082796,5259.0
SE,month,100,0.06,20662.879467874765,0.0001079151082611,181.0
NE,quarter,50,0.06,26458.291854023933,0.0004659039136545,320.0
SE,quarter,0,0.04,222353.25504237413,0.0011612745274651,8760.0
TEN,quarter,50,0.02,46010.68243977428,0.0004668232244187,1962.0
TEN,year,100,0.08,75990.21674709022,0.0007709948239214,1900.0
TEN,quarter,50,0.09,147075.9864179492,0.001492229251415,3202.0
NE,year,50,0.1,40763.81782863289,0.0007178098407351,454.0
TEN,year,100,0.02,23563.517855927348,0.0002390748582908,1507.0
NE,quarter,0,0.08,149724.42627777904,0.0026364965870572,8760.0
NE,month,30,0.06,41021.47750722617,0.000722346968578,819.0
NE,quarter,100,0.08,15349.021776169538,0.0002702808388289,124.0
SE,quarter,50,0.04,113012.6068200767,0.0005902259517522,1430.0
NE,quarter,0,0.07,143656.48710286617,0.0025296462799774,8760.0
SE,month,10,0.07,212587.67172837257,0.0011102722466744,6006.0
NE,year,50,0.06,25570.678978137672,0.0004502739434747,294.0
TEN,quarter,10,0.09,248739.88986203077,0.0025237086535058,7691.0
NE,year,30,0.04,49299.56041698158,0.000868115684355,1084.0
TEN,year,30,0.1,262366.43705131114,0.002661963257856,5171.0
TEN,month,0,0.05,187307.04537144303,0.0019004125616069,8760.0
SE,year,30,0.04,214307.3175735772,0.001119253365102,3272.0
NE,year,0,0.08,172411.96443543583,0.0030360013199084,8760.0
NE,year,10,0.07,151090.8771540299,0.0026605584129141,5684.0
NE,quarter,100,0.04,7219.659242138267,0.0001271309393184,63.0
TEN,month,100,0.03,9565.895633772016,9.705533600933556e-05,1421.0
NE,year,10,0.05,135559.24849385023,0.0023870620504833,5421.0
SE,year,30,0.01,64394.88671910763,0.0003363123316168,1589.0
TEN,year,50,0.03,116986.5344530493,0.0011869424301288,2733.0
TEN,year,10,0.04,247563.64725346863,0.0025117745256444,6975.0
NE,quarter,10,0.05,109076.18764781952,0.0019207219797867,4550.0
SE,month,10,0.09,223378.65342363715,0.0011666298303161,6045.0
TEN,month,10,0.1,221027.4912135601,0.0022425393552588,7590.0
SE,year,0,0.05,289765.5916058719,0.0015133459611537,8760.0
SE,month,50,0.07,112888.59639692308,0.0005895782879906,1507.0
NE,year,10,0.09,162861.51769845933,0.002867827556596,5864.0
NE,quarter,10,0.1,141996.47242020816,0.0025004150906912,5145.0
NE,year,0,0.09,177735.3933402002,0.0031297415497945,8760.0
TEN,year,0,0.02,198450.35822980103,0.002013472333021,8760.0
SE,month,30,0.06,156852.12316772342,0.0008191846581188,2738.0
SE,quarter,0,0.05,236250.6447069049,0.0012338558108495,8760.0
TEN,month,10,0.09,215434.56401619315,0.0021857936568738,7432.0
SE,year,30,0.07,254326.4145937264,0.0013282593361313,3645.0
NE,month,50,0.08,27386.058606006205,0.0004822409532144,361.0
NE,quarter,30,0.01,3302.610770955682,5.8155654641473295e-05,80.0
SE,year,30,0.05,231042.44085761905,0.0012066551545656,3439.0
NE,month,30,0.08,49613.41366711259,0.0008736423244856,960.0
NE,year,30,0.09,83510.87622269988,0.0014705425535231,1662.0
NE,year,100,0.02,0.0,0.0,0.0
TEN,year,10,0.07,290070.2326448709,0.0029430452697248,8759.0
SE,month,30,0.07,164172.5829192996,0.0008574169000404,2817.0
NE,month,50,0.02,5593.9935801029205,9.85046017448024e-05,76.0
NE,year,100,0.1,23547.583026625216,0.0004146492581508,188.0
TEN,quarter,100,0.08,35579.65041130781,0.000360990236353,1621.0
TEN,quarter,50,0.06,121096.69855248928,0.0012286440514926,2915.0
SE,year,10,0.05,289765.5916058719,0.0015133459611537,8760.0
TEN,year,100,0.03,40078.33355420828,0.0004066337621398,1611.0
SE,quarter,30,0.08,208158.0049631,0.0010871376216442,3112.0
TEN,year,10,0.06,281123.4800131172,0.0028522717430095,8759.0
NE,month,50,0.06,20561.640733852983,0.0003620698169751,268.0
SE,quarter,30,0.06,190517.80398792028,0.0009950089228853,2977.0
SE,year,50,0.03,140673.32968991995,0.0007346883877705,1757.0
TEN,year,30,0.01,37346.09968133271,0.0003789125861266,2203.0
NE,year,30,0.06,65609.33321619779,0.001155314382589,1371.0
SE,month,100,0.02,1127.5399537980556,5.888753132016832e-06,11.0
TEN,month,50,0.06,87703.89842158556,0.0008898415429689,2537.0
SE,year,100,0.09,95368.84067243338,0.0004980786333245,713.0
NE,year,100,0.06,13523.05614285916,0.0002381274201784,111.0
SE,month,10,0.06,205400.25902801752,0.0010727348637128,5985.0
zoni,month,40,0.07,0.0,0.0,0.0
zoni,year,30,0.01,0.0,0.0,0.0
zonj,year,40,0.06,47745.046957708895,0.0018906241624193,908.0
zonk,year,10,0.05,28438.285144578665,0.0027919282085842,1909.0
zonk,quarter,10,0.03,2911.093043865636,0.0002857965150029,247.0
zoni,month,40,0.08,0.0,0.0,0.0
zonk,month,0,0.08,64302.80319570191,0.0063129267190481,8760.0
zonj,quarter,30,0.05,28498.493907932192,0.0011284927884273,750.0
zonk,quarter,0,0.06,56969.607604984194,0.005592990354225,8760.0
zonk,quarter,40,0.04,0.0,0.0,0.0
zoni,quarter,20,0.01,0.0,0.0,0.0
zonk,month,30,0.02,0.0,0.0,0.0
zonj,month,0,0.03,59895.454198911786,0.002371760007438,8760.0
zonk,month,40,0.1,2641.699308382347,0.0002593487891472,56.0
zonj,year,10,0.1,261079.71716690809,0.0103383209996754,6697.0
zonj,month,20,0.09,131146.2022999078,0.0051931706988867,3719.0
zoni,year,50,0.1,0.0,0.0,0.0
zonj,month,50,0.03,0.0,0.0,0.0
zoni,quarter,20,0.09,0.0,0.0,0.0
zonk,year,30,0.03,0.0,0.0,0.0
zoni,month,30,0.1,0.0,0.0,0.0
zonj,month,0,0.07,139756.0597974658,0.0055341066840223,8760.0
zonj,month,50,0.05,2227.0012461803854,8.81855319881907e-05,40.0
zonj,quarter,30,0.06,52151.40272104368,0.0020651084954593,1298.0
zonk,year,0,0.07,77678.15840133093,0.0076260520115395,8760.0
zonj,month,20,0.05,36446.5172512345,0.0014432212458028,1284.0
zonj,month,50,0.04,250.3636572137475,9.913982913018545e-06,5.0
zonj,quarter,50,0.05,2551.5570123679936,0.0001010373985734,46.0
zonk,quarter,0,0.09,85454.41140747815,0.0083894855313377,8760.0
zonj,quarter,20,0.04,34767.6018140316,0.0013767389969729,1298.0
zoni,quarter,40,0.09,0.0,0.0,0.0
zonj,year,30,0.1,201079.09704984352,0.0079623965974238,3580.0
zoni,month,50,0.03,0.0,0.0,0.0
zonj,year,30,0.06,78763.39300534502,0.0031188988893851,1801.0
zoni,month,20,0.09,0.0,0.0,0.0
zonj,month,20,0.07,83003.62033310905,0.0032868048136817,2643.0
zoni,month,50,0.1,0.0,0.0,0.0
zonk,month,40,0.07,199.6364438459277,1.9599304817475683e-05,5.0
zoni,year,20,0.04,0.0,0.0,0.0
zonk,month,20,0.02,0.0,0.0,0.0
zonk,quarter,50,0.07,0.0,0.0,0.0
zoni,quarter,20,0.08,0.0,0.0,0.0
zonj,quarter,30,0.08,102407.88763681054,0.004055181408869,2250.0
zonk,quarter,50,0.06,0.0,0.0,0.0
zonj,year,30,0.01,0.0,0.0,0.0
zonk,quarter,50,0.1,1106.3483904507011,0.0001086157362906,21.0
zoni,quarter,10,0.09,703.3103263620287,0.0002488722324632,62.0
zonj,quarter,0,0.1,235270.67400006577,0.0093163259713036,8760.0
zoni,month,50,0.04,0.0,0.0,0.0
zoni,year,0,0.05,15191.970198718363,0.0053758055258875,8760.0
zoni,month,50,0.06,0.0,0.0,0.0
zonj,year,50,0.04,2340.955151937902,9.269791644176672e-05,44.0
zonj,month,20,0.06,58529.06899732724,0.0023176534342562,1960.0
zonk,month,40,0.01,0.0,0.0,0.0
zonj,month,30,0.1,111937.49490103498,0.0044325379494976,2416.0
zonk,month,0,0.06,48227.10239677504,0.0047346950392859,8760.0
zonj,month,20,0.04,18924.81396217272,0.000749391043177,709.0
zoni,quarter,40,0.05,0.0,0.0,0.0
zoni,month,20,0.08,0.0,0.0,0.0
zoni,month,40,0.01,0.0,0.0,0.0
zoni,year,50,0.02,0.0,0.0,0.0
zonk,quarter,50,0.09,303.92615313641727,2.9837945430047007e-05,6.0
zonk,month,50,0.05,0.0,0.0,0.0
zonk,year,50,0.05,0.0,0.0,0.0
zonj,year,20,0.01,0.0,0.0,0.0
zonj,month,10,0.02,9462.40698108822,0.0003746955215886,709.0
zoni,quarter,30,0.05,0.0,0.0,0.0
zoni,quarter,30,0.06,0.0,0.0,0.0
zonk,quarter,50,0.01,0.0,0.0,0.0
zoni,quarter,50,0.05,0.0,0.0,0.0
zonj,month,30,0.06,28387.220943257213,0.0011240865647655,709.0
zoni,month,30,0.02,0.0,0.0,0.0
zonj,quarter,40,0.07,44975.01730214432,0.0017809356118548,874.0
zonk,quarter,20,0.05,2034.767425145954,0.0001997632608046,90.0
zonk,month,10,0.04,5113.789993423969,0.0005020462542952,388.0
zonj,year,40,0.08,105017.85734045878,0.0041585318525134,1801.0
zonk,quarter,10,0.01,0.0,0.0,0.0
zoni,month,10,0.1,907.7697909232228,0.0003212219214786,76.0
zonk,quarter,40,0.1,4069.5348502937695,0.0003995265216094,90.0
zonk,year,20,0.08,32764.69931729883,0.0032166738537392,1197.0
zonj,quarter,40,0.03,64.84152298793197,2.567616075394022e-06,2.0
zonk,month,30,0.05,78.548802126199,7.711527445896046e-06,3.0
zoni,year,10,0.04,0.0,0.0,0.0
zonj,quarter,30,0.1,157066.33725062385,0.006219564776463,3117.0
zonj,quarter,0,0.05,117635.33700003476,0.0046581629856519,8760.0
zonj,year,20,0.04,52508.92867023125,0.0020792659262567,1801.0
zonk,quarter,10,0.09,60483.708171747625,0.0059379871235544,3391.0
zoni,quarter,0,0.01,2636.193272784818,0.000932839004933,8760.0
zoni,year,40,0.09,0.0,0.0,0.0
zoni,quarter,10,0.01,0.0,0.0,0.0
zonk,month,20,0.05,1320.849654192105,0.0001296743945737,56.0
zonj,year,0,0.08,216937.17484580356,0.0085903500074839,8760.0
zonj,quarter,0,0.01,23527.067400004715,0.0009316325971302,8760.0
zonk,month,10,0.06,16944.2909060549,0.0016635055002284,1168.0
zonk,month,50,0.08,142.6436793524772,1.4004041036080052e-05,3.0
zonj,month,30,0.05,15131.627814561129,0.0005991872034032,397.0
zonj,month,10,0.09,166217.97756109014,0.0065819544566337,6088.0
zonk,month,40,0.03,0.0,0.0,0.0
zoni,year,20,0.08,0.0,0.0,0.0
zonj,year,30,0.02,50.775896951556206,2.0106407630127767e-06,2.0
zonk,month,30,0.1,8583.512828037143,0.0008426862404504,233.0
zonj,month,0,0.1,199651.5139963813,0.0079058666914605,8760.0
zonk,year,50,0.02,0.0,0.0,0.0
zoni,month,30,0.07,0.0,0.0,0.0
zoni,quarter,40,0.06,0.0,0.0,0.0
zonk,quarter,0,0.07,66464.54220581613,0.0065251554132626,8760.0
zonj,quarter,10,0.02,17383.800907012075,0.0006883694984863,1298.0
zonj,year,30,0.07,109698.05485568568,0.0043438598618255,2348.0
zoni,quarter,10,0.02,0.0,0.0,0.0
zonj,quarter,10,0.1,224764.99859849736,0.0089003187617111,6611.0
zonk,month,50,0.04,0.0,0.0,0.0
zonk,quarter,30,0.06,663.8090342693031,6.51694417742636e-05,21.0
zonk,year,20,0.03,96.16079539619386,9.440584615479568e-06,5.0
zonk,month,50,0.01,0.0,0.0,0.0
zoni,month,30,0.08,0.0,0.0,0.0
zonj,month,10,0.05,77476.90116079152,0.0030679559597819,4155.0
zoni,quarter,10,0.03,0.0,0.0,0.0
zonk,month,50,0.09,315.0116830263287,3.092626715723271e-05,6.0
zonk,year,20,0.06,12800.362024083734,0.0012566753456982,515.0
zoni,year,50,0.03,0.0,0.0,0.0
zonj,year,10,0.09,232963.40721091628,0.0092249620577949,6485.0
zoni,year,0,0.06,18230.36423846148,0.0064509666310649,8760.0
zoni,year,30,0.1,0.0,0.0,0.0
zonk,year,30,0.01,0.0,0.0,0.0
zonj,year,30,0.09,170956.3809146285,0.0067695873199844,3229.0
zoni,year,0,0.01,3038.3940397431143,0.0010751611051773,8760.0
zonj,year,20,0.06,113970.92060974984,0.0045130582133228,3229.0
zonj,month,20,0.02,890.800498470664,3.527421279521728e-05,40.0
zonj,quarter,0,0.04,94108.26960002258,0.0037265303885213,8760.0
zoni,quarter,0,0.05,13180.966363923624,0.0046641950246648,8760.0
zoni,quarter,50,0.02,0.0,0.0,0.0
zonk,year,20,0.01,0.0,0.0,0.0
zonk,month,0,0.05,40189.25199731253,0.0039455791994049,8760.0
zonk,quarter,50,0.02,0.0,0.0,0.0
zoni,month,0,0.03,6712.610575058032,0.0023753133102889,8760.0
zoni,month,10,0.02,0.0,0.0,0.0
zonj,month,30,0.01,0.0,0.0,0.0
zonk,year,0,0.02,22193.759543238208,0.002178872003297,8760.0
zonk,quarter,50,0.03,0.0,0.0,0.0
zonk,year,20,0.07,22208.753388855606,0.0021803440238609,852.0
zonj,quarter,40,0.1,118815.38939752802,0.0047048910908226,2011.0
zonj,quarter,10,0.03,42902.21278394014,0.0016988560129058,2673.0
zonk,quarter,20,0.1,36355.4266758021,0.0035691934571743,1308.0
zonk,year,0,0.06,66581.2786297109,0.0065366160098909,8760.0
zonj,quarter,30,0.01,0.0,0.0,0.0
zonj,quarter,10,0.01,510.3114024698734,2.020747971454002e-05,46.0
zonk,year,40,0.06,192.32159079238767,1.8881169230959132e-05,5.0
zonj,month,10,0.07,122600.75756612793,0.0048547853516775,5337.0
zonk,year,50,0.1,3805.8027894198895,0.0003736346305717,68.0
zonj,quarter,20,0.03,12737.961935508996,0.0005044020301536,520.0
zonj,month,30,0.03,1336.200747705996,5.2911319192825913e-05,40.0
zonk,quarter,30,0.07,1811.6975422035905,0.0001778633784627,54.0
zonj,quarter,30,0.09,128706.6383518316,0.0050965680387179,2673.0
zonj,year,20,0.05,82864.20002085716,0.0032812840020401,2566.0
zonk,year,40,0.04,0.0,0.0,0.0
zoni,quarter,0,0.07,18453.35290949326,0.0065298730345308,8760.0
zoni,year,40,0.04,0.0,0.0,0.0
zoni,year,10,0.1,4212.839247270487,0.0014907483498791,346.0
zonk,month,30,0.06,491.0438101869077,4.820821854558491e-05,15.0
zonj,month,20,0.1,154953.80232158303,0.0061359119195638,4155.0
zonk,quarter,0,0.1,94949.34600830825,0.0093216505903752,8760.0
zonk,month,30,0.03,0.0,0.0,0.0
zonj,year,30,0.03,7105.502612985671,0.0002813660428095,206.0
zonj,month,0,0.05,99825.75699819252,0.0039529333457303,8760.0
zoni,month,0,0.07,15662.75800846843,0.0055423977240073,8760.0
zoni,month,40,0.1,0.0,0.0,0.0
zoni,year,30,0.05,0.0,0.0,0.0
zonk,year,50,0.08,468.754406824708,4.60199567118259e-05,9.0
zoni,quarter,20,0.04,0.0,0.0,0.0
zonk,month,50,0.02,0.0,0.0,0.0
zonk,year,10,0.07,53198.18008061498,0.0052227305147732,3041.0
zonk,year,0,0.03,33290.63931485638,0.0032683080049455,8760.0
zonj,month,0,0.08,159721.21119710803,0.0063246933531685,8760.0
zoni,year,50,0.01,0.0,0.0,0.0
zonk,quarter,30,0.02,0.0,0.0,0.0
zonk,year,0,0.08,88775.0381729491,0.008715488013188,8760.0
zoni,quarter,30,0.03,0.0,0.0,0.0
zoni,quarter,30,0.07,0.0,0.0,0.0
zonk,quarter,40,0.01,0.0,0.0,0.0
zoni,year,20,0.05,0.0,0.0,0.0
zonk,year,10,0.04,16382.349658649417,0.0016083369268696,1197.0
zonj,year,50,0.09,102717.18765626104,0.0040674291733487,1476.0
zoni,quarter,40,0.03,0.0,0.0,0.0
zonk,year,30,0.08,11480.448326492682,0.0011270928386495,316.0
zonj,quarter,40,0.06,25475.923871017992,0.0010088040603073,520.0
zoni,quarter,20,0.06,0.0,0.0,0.0
zonk,month,20,0.08,10227.579986851662,0.0010040925085908,388.0
zonk,month,50,0.03,0.0,0.0,0.0
zonj,year,50,0.01,0.0,0.0,0.0
zoni,year,40,0.01,0.0,0.0,0.0
zonk,year,0,0.09,99871.91794456728,0.0098049240148364,8760.0
zonj,month,40,0.08,37849.62792434544,0.0014987820863541,709.0
zoni,month,20,0.02,0.0,0.0,0.0
zonk,month,20,0.03,0.0,0.0,0.0
zoni,month,0,0.04,8950.147433410399,0.0031670844137184,8760.0
zoni,quarter,10,0.1,1444.359862758778,0.0005110987995647,126.0
zonj,year,50,0.05,11842.504354976118,0.0004689434046825,206.0
zonj,year,20,0.1,235819.5925804973,0.0093380622308215,4985.0
zonj,year,0,0.1,271171.4685572535,0.0107379375093548,8760.0
zonk,quarter,40,0.07,199.6364438459277,1.9599304817475683e-05,5.0
zonj,quarter,30,0.04,11610.643458276989,0.0004597621002006,331.0
zonj,month,50,0.01,0.0,0.0,0.0
zonk,quarter,20,0.07,11376.351999260483,0.0011168731833175,460.0
zoni,quarter,30,0.02,0.0,0.0,0.0
zonj,year,20,0.08,175207.84660913423,0.0069379382648447,4234.0
zoni,month,50,0.08,0.0,0.0,0.0
zoni,quarter,0,0.09,23725.73945506336,0.008395551044397,8760.0
zoni,month,30,0.01,0.0,0.0,0.0
zonj,year,0,0.05,135585.734278623,0.0053689687546772,8760.0
zoni,quarter,20,0.05,0.0,0.0,0.0
zonk,quarter,10,0.07,38247.84225877933,0.0037549813280539,2391.0
zonj,year,20,0.03,23872.52347885072,0.0009453120812095,908.0
zoni,month,30,0.09,0.0,0.0,0.0
zoni,month,20,0.06,0.0,0.0,0.0
zonj,year,50,0.06,26323.240306656808,0.001042356376799,430.0
zonk,year,10,0.03,6400.181012043729,0.0006283376728493,515.0
zoni,quarter,40,0.07,0.0,0.0,0.0
zoni,year,30,0.03,0.0,0.0,0.0
zonj,year,30,0.05,50418.396182172,0.0019964843292934,1246.0
zonk,month,10,0.02,163.68127006292343,1.606940618192259e-05,15.0
zonj,month,40,0.07,24095.36991448328,0.0009541364280803,468.0
zonj,year,40,0.01,0.0,0.0,0.0
zonj,year,50,0.1,131272.32167557627,0.0051981648156419,1801.0
zonj,year,0,0.04,108468.5874228999,0.0042951750037418,8760.0
zonk,year,40,0.09,6227.111229104921,0.0006113465495595,134.0
zonj,month,30,0.09,87793.60349599272,0.0034764801513843,1960.0
zonk,year,10,0.1,90590.22057306208,0.0088936935175226,4256.0
zoni,year,40,0.08,0.0,0.0,0.0
zoni,month,10,0.08,254.17312079388648,8.99412814416355e-05,23.0
zonj,month,40,0.04,1781.600996941328,7.054842559043456e-05,40.0
zoni,year,50,0.04,0.0,0.0,0.0
zonj,quarter,40,0.08,69535.2036280632,0.0027534779939459,1298.0
zonk,quarter,20,0.09,27537.722324723374,0.0027035154675355,1035.0
zonj,year,10,0.05,117909.7962902449,0.0046690311154106,4985.0
zoni,year,20,0.09,0.0,0.0,0.0
zonj,quarter,10,0.04,70847.91440488026,0.0028054591495015,3848.0
zoni,month,30,0.04,0.0,0.0,0.0
zonk,quarter,30,0.05,78.548802126199,7.711527445896046e-06,3.0
zoni,year,20,0.02,0.0,0.0,0.0
zonj,year,40,0.07,76492.94851208851,0.0030289930773291,1390.0
zonj,quarter,20,0.02,1020.6228049471974,4.041495942937508e-05,46.0
zonk,year,40,0.03,0.0,0.0,0.0
zonk,quarter,40,0.06,0.0,0.0,0.0
zonk,month,10,0.1,53597.2202815339,0.0052619062803877,3134.0
zonk,year,20,0.05,5831.858201770112,0.0005725425896536,247.0
zonk,year,40,0.02,0.0,0.0,0.0
zonj,year,0,0.09,244054.3217015229,0.0096641437584191,8760.0
zonj,quarter,40,0.01,0.0,0.0,0.0
zonk,quarter,10,0.08,49129.280277032405,0.0048232663388648,2900.0
zonk,month,30,0.07,1536.8444573767483,0.0001508796810687,45.0
zonj,year,0,0.07,189820.02799007297,0.0075165562565482,8760.0
zoni,quarter,30,0.08,0.0,0.0,0.0
zoni,month,50,0.07,0.0,0.0,0.0
zonj,quarter,40,0.02,0.0,0.0,0.0
zoni,month,50,0.02,0.0,0.0,0.0
zoni,quarter,10,0.05,0.0,0.0,0.0
zonj,year,40,0.1,165728.40004171804,0.0065625680040804,2566.0
zoni,year,20,0.1,0.0,0.0,0.0
zonj,year,10,0.04,87603.92330456898,0.0034689691324224,4234.0
zoni,month,30,0.05,0.0,0.0,0.0
zonj,month,10,0.04,53450.29778616503,0.0021165425718932,3205.0
zoni,quarter,40,0.01,0.0,0.0,0.0
zoni,year,0,0.03,9115.18211923074,0.0032254833155324,8760.0
zonj,month,0,0.09,179686.3625967428,0.0071152800223144,8760.0
zoni,quarter,50,0.09,0.0,0.0,0.0
zonk,month,0,0.02,16075.700798925012,0.0015782316797619,8760.0
zoni,quarter,30,0.1,0.0,0.0,0.0
zonk,month,20,0.1,19985.231952460483,0.0019620498408924,714.0
zonk,year,50,0.09,1834.135903066024,0.0001800662641967,34.0
zonk,month,40,0.02,0.0,0.0,0.0
zoni,quarter,20,0.03,0.0,0.0,0.0
zonk,year,50,0.03,0.0,0.0,0.0
zoni,quarter,30,0.09,0.0,0.0,0.0
zoni,month,40,0.09,0.0,0.0,0.0
zonj,quarter,50,0.07,24680.259215783328,0.0009772970681014,416.0
zoni,year,0,0.1,30383.94039743673,0.0107516110517751,8760.0
zonj,month,30,0.08,65193.21087408066,0.0025815423286401,1505.0
zonj,month,0,0.01,19965.151399631053,0.0007905866691457,8760.0
zonj,quarter,50,0.06,10580.051361817868,0.0004189523734683,186.0
zoni,year,30,0.06,0.0,0.0,0.0
zonj,month,0,0.04,79860.60559855029,0.0031623466765841,8760.0
zonj,year,20,0.09,205493.0270956717,0.0081371808594074,4629.0
zoni,quarter,40,0.04,0.0,0.0,0.0
zonj,quarter,50,0.03,0.0,0.0,0.0
zonk,year,50,0.06,0.0,0.0,0.0
zonk,year,10,0.09,78107.12059320696,0.0076681653681581,3895.0
zonk,month,10,0.07,25344.611277541146,0.0024882068240622,1685.0
zonk,year,10,0.01,0.0,0.0,0.0
zonk,quarter,30,0.03,0.0,0.0,0.0
zoni,year,10,0.06,115.36845810851082,4.0824092365925286e-05,11.0
